Z,N,energy,bet2,correctedRMS,bet2p,bet2n,bet4,bet4p,bet4n,epairp,epairn,unknown_c10,unknown_c11,iter,rms,rmsp,rmsn,jz_p,jz_n,j,extra_c19,extra_c21,extra_c22,extra_c23,extra_c24,Nmass,Ncharge
108,154,-1.907511E+03,2.730891E-01,6.086933E+00,2.805965E-01,2.678241E-01,3.505453E-03,2.437932E-03,4.254105E-03,-3.720000E+00,-1.848000E+01,-5.998529E-01,-1.318736E+00,8001,6.047597E+00,6.041599E+00,6.051800E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.472000E+00,1.353888E+03,2.803640E+01,0.000000E+00,262,108
108,155,-1.915264E+03,2.708206E-01,6.091670E+00,2.785006E-01,2.654694E-01,-2.001423E-03,-2.621413E-03,-1.569430E-03,-3.430000E+00,-1.867000E+01,-5.756831E-01,-1.325712E+00,8001,6.053965E+00,6.046463E+00,6.059187E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.476319E+00,1.347192E+03,2.817660E+01,0.000000E+00,263,108
108,156,-1.922884E+03,2.683214E-01,6.096676E+00,2.761860E-01,2.628768E-01,-7.443886E-03,-7.584251E-03,-7.346710E-03,-3.230000E+00,-1.910000E+01,-5.575694E-01,-1.339885E+00,8001,6.060680E+00,6.051635E+00,6.066934E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.480913E+00,1.339380E+03,2.852000E+01,0.000000E+00,264,108
108,157,-1.930351E+03,2.656656E-01,6.101581E+00,2.737230E-01,2.601230E-01,-1.280668E-02,-1.248467E-02,-1.302818E-02,-3.020000E+00,-1.935000E+01,-5.390130E-01,-1.346729E+00,8001,6.067224E+00,6.056656E+00,6.074483E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.485375E+00,1.330786E+03,2.874010E+01,0.000000E+00,265,108
108,158,-1.937677E+03,2.628142E-01,6.106350E+00,2.710820E-01,2.571629E-01,-1.794088E-02,-1.725114E-02,-1.841234E-02,-2.830000E+00,-1.949000E+01,-5.208468E-01,-1.350225E+00,8001,6.073556E+00,6.061576E+00,6.081731E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.489642E+00,1.321259E+03,2.887720E+01,0.000000E+00,266,108
108,159,-1.944856E+03,2.597796E-01,6.110833E+00,2.682481E-01,2.540273E-01,-2.296869E-02,-2.187081E-02,-2.371442E-02,-2.640000E+00,-1.938000E+01,-5.019365E-01,-1.344643E+00,8001,6.079593E+00,6.066162E+00,6.088700E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.493569E+00,1.310721E+03,2.883650E+01,0.000000E+00,267,108
108,160,-1.951892E+03,2.565903E-01,6.115173E+00,2.652618E-01,2.507370E-01,-2.772616E-02,-2.624498E-02,-2.872596E-02,-2.480000E+00,-1.921000E+01,-4.851581E-01,-1.336820E+00,8001,6.085515E+00,6.070644E+00,6.095533E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.497305E+00,1.299364E+03,2.874410E+01,0.000000E+00,268,108
108,161,-1.958790E+03,2.533072E-01,6.119863E+00,2.621882E-01,2.473498E-01,-3.196430E-02,-3.013020E-02,-3.319462E-02,-2.400000E+00,-1.937000E+01,-4.762940E-01,-1.340172E+00,8001,6.091783E+00,6.075450E+00,6.102715E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.501444E+00,1.287501E+03,2.891340E+01,0.000000E+00,269,108
108,162,-1.965516E+03,2.499564E-01,6.124898E+00,2.590452E-01,2.438973E-01,-3.558424E-02,-3.344463E-02,-3.701064E-02,-2.410000E+00,-1.990000E+01,-4.761359E-01,-1.358809E+00,8001,6.098504E+00,6.080659E+00,6.110372E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.505961E+00,1.275217E+03,2.930180E+01,0.000000E+00,270,108
108,163,-1.972093E+03,2.467441E-01,6.131343E+00,2.560409E-01,2.405842E-01,-3.811684E-02,-3.571594E-02,-3.970761E-02,-2.640000E+00,-2.166000E+01,-4.964634E-01,-1.419060E+00,8001,6.106839E+00,6.087279E+00,6.119764E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.512122E+00,1.263539E+03,3.053670E+01,0.000000E+00,271,108
108,164,-1.978518E+03,2.437251E-01,6.138952E+00,2.531925E-01,2.374904E-01,-3.949497E-02,-3.692935E-02,-4.118452E-02,-3.090000E+00,-2.441000E+01,-5.363484E-01,-1.509214E+00,8001,6.116523E+00,6.095137E+00,6.130566E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.519624E+00,1.252554E+03,3.235330E+01,0.000000E+00,272,108
108,165,-1.984808E+03,2.407827E-01,6.147339E+00,2.503850E-01,2.344976E-01,-4.002486E-02,-3.737238E-02,-4.176102E-02,-3.750000E+00,-2.777000E+01,-5.896806E-01,-1.612954E+00,8001,6.127003E+00,6.103743E+00,6.142179E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.528034E+00,1.241699E+03,3.443520E+01,0.000000E+00,273,108
108,166,-1.990990E+03,2.378101E-01,6.155924E+00,2.474712E-01,2.315246E-01,-4.032414E-02,-3.760547E-02,-4.209291E-02,-4.500000E+00,-3.141000E+01,-6.464474E-01,-1.716248E+00,8001,6.137894E+00,6.112601E+00,6.154294E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.536645E+00,1.230244E+03,3.660890E+01,0.000000E+00,274,108
108,167,-1.997075E+03,2.348144E-01,6.164925E+00,2.445101E-01,2.285442E-01,-3.956111E-02,-3.689629E-02,-4.128446E-02,-5.440000E+00,-3.543000E+01,-7.118694E-01,-1.827954E+00,8001,6.149036E+00,6.121831E+00,6.166566E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.545738E+00,1.218479E+03,3.876620E+01,0.000000E+00,275,108
108,168,-2.003074E+03,2.316721E-01,6.173816E+00,2.413658E-01,2.254404E-01,-3.840410E-02,-3.582676E-02,-4.006096E-02,-6.460000E+00,-3.957000E+01,-7.775416E-01,-1.937051E+00,8001,6.160143E+00,6.131018E+00,6.178794E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.554669E+00,1.205724E+03,4.085560E+01,0.000000E+00,276,108
108,169,-2.008992E+03,2.282851E-01,6.182607E+00,2.379487E-01,2.221095E-01,-3.693628E-02,-3.448478E-02,-3.850291E-02,-7.550000E+00,-4.374000E+01,-8.420645E-01,-2.042930E+00,8001,6.171051E+00,6.140026E+00,6.190797E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.563471E+00,1.191524E+03,4.282450E+01,0.000000E+00,277,108
108,170,-2.014836E+03,2.246432E-01,6.191083E+00,2.342590E-01,2.185344E-01,-3.521478E-02,-3.293735E-02,-3.666162E-02,-8.680000E+00,-4.792000E+01,-9.044718E-01,-2.143320E+00,8001,6.181755E+00,6.148802E+00,6.202599E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.571869E+00,1.175869E+03,4.472120E+01,0.000000E+00,278,108
108,171,-2.020638E+03,2.217361E-01,6.200202E+00,2.312732E-01,2.157127E-01,-3.249703E-02,-3.030991E-02,-3.387837E-02,-9.930000E+00,-5.263000E+01,-9.702258E-01,-2.249982E+00,8001,6.193162E+00,6.158143E+00,6.215178E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.581163E+00,1.163664E+03,4.678620E+01,0.000000E+00,279,108
108,172,-2.026311E+03,2.175451E-01,6.207843E+00,2.269846E-01,2.116180E-01,-3.059755E-02,-2.856365E-02,-3.187465E-02,-1.104000E+01,-5.647000E+01,-1.024262E+00,-2.335709E+00,8001,6.202983E+00,6.166084E+00,6.226040E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.588564E+00,1.144813E+03,4.835660E+01,0.000000E+00,280,108
108,173,-2.031898E+03,2.126407E-01,6.215072E+00,2.219629E-01,2.068211E-01,-2.874837E-02,-2.683992E-02,-2.993977E-02,-1.215000E+01,-6.011000E+01,-1.075694E+00,-2.412686E+00,8001,6.212289E+00,6.173491E+00,6.236388E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.595447E+00,1.122150E+03,4.983340E+01,0.000000E+00,281,108
108,174,-2.037392E+03,2.071465E-01,6.221633E+00,2.163293E-01,2.014468E-01,-2.689557E-02,-2.510031E-02,-2.800987E-02,-1.325000E+01,-6.350000E+01,-1.123646E+00,-2.482945E+00,8001,6.221004E+00,6.180352E+00,6.246104E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.601486E+00,1.096262E+03,5.114620E+01,0.000000E+00,282,108
108,175,-2.042802E+03,2.012116E-01,6.227921E+00,2.102168E-01,1.956542E-01,-2.504601E-02,-2.333945E-02,-2.609919E-02,-1.432000E+01,-6.668000E+01,-1.168306E+00,-2.546787E+00,8001,6.229310E+00,6.186805E+00,6.255398E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.607225E+00,1.067803E+03,5.236280E+01,0.000000E+00,283,108
108,176,-2.048169E+03,1.956044E-01,6.234169E+00,2.043689E-01,1.902262E-01,-2.309961E-02,-2.148101E-02,-2.409284E-02,-1.535000E+01,-7.001000E+01,-1.210122E+00,-2.608106E+00,8001,6.237882E+00,6.193362E+00,6.265045E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.612973E+00,1.040543E+03,5.368680E+01,0.000000E+00,284,108
108,177,-2.053398E+03,1.891807E-01,6.239775E+00,1.977038E-01,1.839802E-01,-2.123016E-02,-1.968522E-02,-2.217284E-02,-1.631000E+01,-7.273000E+01,-1.246684E+00,-2.659072E+00,8001,6.245463E+00,6.199120E+00,6.273571E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.617950E+00,1.008969E+03,5.470060E+01,0.000000E+00,285,108
108,178,-2.058540E+03,1.840196E-01,6.245515E+00,1.923136E-01,1.789873E-01,-1.931564E-02,-1.789483E-02,-2.017770E-02,-1.711000E+01,-7.532000E+01,-1.276526E+00,-2.705958E+00,8001,6.253304E+00,6.205163E+00,6.282334E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.623220E+00,9.837547E+02,5.567230E+01,0.000000E+00,286,108
108,179,-2.063622E+03,1.778517E-01,6.250914E+00,1.858254E-01,1.730408E-01,-1.745570E-02,-1.599934E-02,-1.833440E-02,-1.794000E+01,-7.788000E+01,-1.306243E+00,-2.749313E+00,8001,6.260814E+00,6.210704E+00,6.290855E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.628082E+00,9.527799E+02,5.665250E+01,0.000000E+00,287,108
108,180,-2.068553E+03,1.716178E-01,6.255719E+00,1.793125E-01,1.670010E-01,-1.558666E-02,-1.421594E-02,-1.640910E-02,-1.864000E+01,-7.984000E+01,-1.330158E+00,-2.783437E+00,8001,6.267660E+00,6.215813E+00,6.298563E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.632225E+00,9.215206E+02,5.736950E+01,0.000000E+00,288,108
108,181,-2.073384E+03,1.649920E-01,6.260318E+00,1.723923E-01,1.605763E-01,-1.381677E-02,-1.251122E-02,-1.459577E-02,-1.928000E+01,-8.157000E+01,-1.351330E+00,-2.810299E+00,8001,6.274164E+00,6.220538E+00,6.305945E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.636191E+00,8.880062E+02,5.805120E+01,0.000000E+00,289,108
108,182,-2.078127E+03,1.594764E-01,6.265059E+00,1.666001E-01,1.552492E-01,-1.198023E-02,-1.075392E-02,-1.270793E-02,-1.982000E+01,-8.322000E+01,-1.368622E+00,-2.838228E+00,8001,6.280948E+00,6.225581E+00,6.313573E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.640402E+00,8.601486E+02,5.864510E+01,0.000000E+00,290,108
108,183,-2.082797E+03,1.560836E-01,6.270748E+00,1.629515E-01,1.520304E-01,-1.011063E-02,-8.967113E-03,-1.078549E-02,-2.023000E+01,-8.504000E+01,-1.381907E+00,-2.869032E+00,8001,6.288513E+00,6.231376E+00,6.321991E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.645984E+00,8.432440E+02,5.927950E+01,0.000000E+00,291,108
108,184,-2.087418E+03,1.533057E-01,6.276447E+00,1.598819E-01,1.494457E-01,-8.344170E-03,-7.183813E-03,-9.025249E-03,-2.063000E+01,-8.707000E+01,-1.394868E+00,-2.900360E+00,8001,6.296543E+00,6.237373E+00,6.331015E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.651637E+00,8.292535E+02,6.004180E+01,0.000000E+00,292,108
108,185,-2.091971E+03,1.500838E-01,6.282065E+00,1.561098E-01,1.465659E-01,-5.461605E-03,-5.670745E-03,-5.339512E-03,-2.105000E+01,-8.912000E+01,-1.408431E+00,-2.931058E+00,8001,6.304725E+00,6.243085E+00,6.340433E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.657182E+00,8.115364E+02,6.081140E+01,0.000000E+00,293,108
108,186,-2.096425E+03,1.508092E-01,6.288979E+00,1.566389E-01,1.474242E-01,-3.675231E-03,-3.965450E-03,-3.506716E-03,-2.127000E+01,-9.128000E+01,-1.415830E+00,-2.966814E+00,8001,6.313817E+00,6.250288E+00,6.350413E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.664517E+00,8.161390E+02,6.153550E+01,0.000000E+00,294,108
108,187,-2.100742E+03,1.500156E-01,6.295191E+00,1.556110E-01,1.467841E-01,-1.885633E-03,-2.217810E-03,-1.693788E-03,-2.148000E+01,-9.292000E+01,-1.422108E+00,-2.991144E+00,8001,6.321982E+00,6.256581E+00,6.359447E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.670973E+00,8.126209E+02,6.212880E+01,0.000000E+00,295,108
108,188,-2.105032E+03,1.571915E-01,6.304376E+00,1.627286E-01,1.540107E-01,4.343042E-04,5.408808E-05,6.527262E-04,-2.140000E+01,-9.519000E+01,-1.420241E+00,-3.026296E+00,8001,6.333291E+00,6.266047E+00,6.371600E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.681425E+00,8.517088E+02,6.290850E+01,0.000000E+00,296,108
108,189,-2.109241E+03,1.624032E-01,6.312961E+00,1.678904E-01,1.592677E-01,2.526859E-03,2.167742E-03,2.732068E-03,-2.134000E+01,-9.717000E+01,-1.418744E+00,-3.055350E+00,8001,6.343801E+00,6.274697E+00,6.382953E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.691069E+00,8.807034E+02,6.360680E+01,0.000000E+00,297,108
108,190,-2.113405E+03,1.680425E-01,6.321195E+00,1.734209E-01,1.649852E-01,4.414588E-03,4.200298E-03,4.536395E-03,-2.122000E+01,-9.911000E+01,-1.414717E+00,-3.079373E+00,8001,6.354570E+00,6.283209E+00,6.394778E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.700373E+00,9.117558E+02,6.436870E+01,0.000000E+00,298,108
108,191,-2.117461E+03,1.753730E-01,6.330423E+00,1.807649E-01,1.723241E-01,6.884992E-03,6.722398E-03,6.976930E-03,-2.097000E+01,-1.006800E+02,-1.406386E+00,-3.097798E+00,8001,6.365731E+00,6.292492E+00,6.406773E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.710925E+00,9.524913E+02,6.500280E+01,0.000000E+00,299,108
108,192,-2.121411E+03,1.833277E-01,6.339421E+00,1.887790E-01,1.802613E-01,9.323141E-03,9.364502E-03,9.299876E-03,-2.057000E+01,-1.017900E+02,-1.392990E+00,-3.107238E+00,8001,6.376838E+00,6.301755E+00,6.418687E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.721218E+00,9.969362E+02,6.552000E+01,0.000000E+00,300,108
108,193,-2.125252E+03,1.935095E-01,6.349299E+00,1.990418E-01,1.904137E-01,1.223706E-02,1.237637E-02,1.215910E-02,-1.996000E+01,-1.022500E+02,-1.372036E+00,-3.107527E+00,8001,6.388366E+00,6.311673E+00,6.430884E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.732783E+00,1.053468E+03,6.581030E+01,0.000000E+00,301,108
108,194,-2.128998E+03,2.040363E-01,6.358974E+00,2.096562E-01,2.009077E-01,1.528385E-02,1.547985E-02,1.517474E-02,-1.925000E+01,-1.021900E+02,-1.346832E+00,-3.099647E+00,8001,6.399785E+00,6.321597E+00,6.442901E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.744118E+00,1.112104E+03,6.594000E+01,0.000000E+00,302,108
108,195,-2.132743E+03,2.116714E-01,6.367877E+00,2.173548E-01,2.085237E-01,1.777810E-02,1.806091E-02,1.762147E-02,-1.876000E+01,-1.025500E+02,-1.328789E+00,-3.095813E+00,8001,6.410551E+00,6.330548E+00,6.454434E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.754415E+00,1.155484E+03,6.624850E+01,0.000000E+00,303,108
108,196,-2.136379E+03,2.215438E-01,6.377324E+00,2.272117E-01,2.184207E-01,2.046941E-02,2.091520E-02,2.022377E-02,-1.807000E+01,-1.021900E+02,-1.303202E+00,-3.081475E+00,8001,6.421972E+00,6.340241E+00,6.466565E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.765467E+00,1.210540E+03,6.632890E+01,0.000000E+00,304,108
108,198,-2.143448E+03,-2.322282E-01,6.409516E+00,-2.352448E-01,-2.305829E-01,3.533251E-02,3.858967E-02,3.355588E-02,-2.197000E+01,-1.129800E+02,-1.428490E+00,-3.278607E+00,8001,6.459701E+00,6.373429E+00,6.506277E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.803859E+00,-1.258830E+03,6.892080E+01,0.000000E+00,306,108
108,200,-2.150310E+03,-2.363484E-01,6.426052E+00,-2.393980E-01,-2.347016E-01,3.614057E-02,3.941721E-02,3.437118E-02,-2.233000E+01,-1.175300E+02,-1.439227E+00,-3.341098E+00,8001,6.480194E+00,6.390308E+00,6.528218E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.821657E+00,-1.286631E+03,7.035640E+01,0.000000E+00,308,108
109,147,-1.847896E+03,2.783874E-01,6.078753E+00,2.847056E-01,2.737024E-01,3.399759E-02,3.090052E-02,3.629406E-02,-1.077000E+01,-2.636000E+01,-1.041487E+00,-1.599109E+00,8001,6.025496E+00,6.032423E+00,6.020355E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.468570E+00,1.365186E+03,3.297360E+01,0.000000E+00,256,109
109,148,-1.856866E+03,2.776988E-01,6.081135E+00,2.840246E-01,2.730398E-01,3.012717E-02,2.709399E-02,3.236106E-02,-9.830000E+00,-2.481000E+01,-9.909984E-01,-1.546693E+00,8001,6.029424E+00,6.034922E+00,6.025372E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.470223E+00,1.365464E+03,3.208100E+01,0.000000E+00,257,109
109,149,-1.865733E+03,2.768325E-01,6.083849E+00,2.831746E-01,2.721930E-01,2.573211E-02,2.282091E-02,2.786178E-02,-8.970000E+00,-2.359000E+01,-9.433562E-01,-1.503136E+00,8001,6.033787E+00,6.037758E+00,6.030881E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.472262E+00,1.364907E+03,3.138830E+01,0.000000E+00,258,109
109,150,-1.874450E+03,2.756907E-01,6.086283E+00,2.820829E-01,2.710457E-01,2.110719E-02,1.833132E-02,2.312433E-02,-8.110000E+00,-2.223000E+01,-8.936495E-01,-1.454818E+00,8001,6.037804E+00,6.040311E+00,6.035981E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.473968E+00,1.363156E+03,3.055960E+01,0.000000E+00,259,109
109,151,-1.883037E+03,2.742822E-01,6.089092E+00,2.807411E-01,2.696198E-01,1.617579E-02,1.358812E-02,1.804372E-02,-7.360000E+00,-2.121000E+01,-8.489059E-01,-1.417972E+00,8001,6.042202E+00,6.043248E+00,6.041446E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.476105E+00,1.360162E+03,2.992150E+01,0.000000E+00,260,109
109,152,-1.891464E+03,2.726964E-01,6.092153E+00,2.792479E-01,2.679983E-01,1.107526E-02,8.721424E-03,1.276321E-02,-6.700000E+00,-2.034000E+01,-8.079276E-01,-1.386803E+00,8001,6.046849E+00,6.046442E+00,6.047141E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.478532E+00,1.356394E+03,2.934280E+01,0.000000E+00,261,109
109,153,-1.899759E+03,2.708686E-01,6.096203E+00,2.775389E-01,2.661165E-01,5.684250E-03,3.638175E-03,7.141911E-03,-6.230000E+00,-2.022000E+01,-7.776312E-01,-1.381597E+00,8001,6.052561E+00,6.050641E+00,6.053929E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.482082E+00,1.351534E+03,2.927730E+01,0.000000E+00,262,109
109,154,-1.907879E+03,2.688180E-01,6.100354E+00,2.756309E-01,2.639958E-01,1.956233E-04,-1.496940E-03,1.393606E-03,-5.810000E+00,-2.011000E+01,-7.500997E-01,-1.378033E+00,8001,6.058352E+00,6.054935E+00,6.060770E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.485742E+00,1.345656E+03,2.919850E+01,0.000000E+00,263,109
109,155,-1.915841E+03,2.665547E-01,6.104767E+00,2.735226E-01,2.616546E-01,-5.341399E-03,-6.658037E-03,-4.415505E-03,-5.460000E+00,-2.014000E+01,-7.259649E-01,-1.378669E+00,8001,6.064378E+00,6.059488E+00,6.067815E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.489683E+00,1.338746E+03,2.921840E+01,0.000000E+00,264,109
109,156,-1.923672E+03,2.640603E-01,6.109444E+00,2.712021E-01,2.590703E-01,-1.084448E-02,-1.175333E-02,-1.020945E-02,-5.160000E+00,-2.037000E+01,-7.055641E-01,-1.385393E+00,8001,6.070696E+00,6.064302E+00,6.075160E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.493911E+00,1.330738E+03,2.941960E+01,0.000000E+00,265,109
109,157,-1.931350E+03,2.614173E-01,6.113983E+00,2.687476E-01,2.563281E-01,-1.629578E-02,-1.680570E-02,-1.594177E-02,-4.870000E+00,-2.042000E+01,-6.843273E-01,-1.385067E+00,8001,6.076848E+00,6.068968E+00,6.082313E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.497957E+00,1.322010E+03,2.949480E+01,0.000000E+00,266,109
109,158,-1.938885E+03,2.585722E-01,6.118385E+00,2.661021E-01,2.533776E-01,-2.156381E-02,-2.174300E-02,-2.144019E-02,-4.580000E+00,-2.034000E+01,-6.623293E-01,-1.380291E+00,8001,6.082763E+00,6.073492E+00,6.089150E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.501818E+00,1.312275E+03,2.947480E+01,0.000000E+00,267,109
109,159,-1.946278E+03,2.555685E-01,6.122540E+00,2.632912E-01,2.502743E-01,-2.669524E-02,-2.650607E-02,-2.682493E-02,-4.300000E+00,-2.004000E+01,-6.400063E-01,-1.368219E+00,8001,6.088453E+00,6.077761E+00,6.095772E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.505377E+00,1.301653E+03,2.930530E+01,0.000000E+00,268,109
109,160,-1.953529E+03,2.524264E-01,6.126585E+00,2.603417E-01,2.470341E-01,-3.155453E-02,-3.102096E-02,-3.191802E-02,-4.040000E+00,-1.968000E+01,-6.185852E-01,-1.353370E+00,8001,6.094026E+00,6.081919E+00,6.102261E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.508798E+00,1.290271E+03,2.908230E+01,0.000000E+00,269,109
109,161,-1.960642E+03,2.491487E-01,6.130841E+00,2.572683E-01,2.436516E-01,-3.598765E-02,-3.510797E-02,-3.658320E-02,-3.840000E+00,-1.959000E+01,-6.019566E-01,-1.347639E+00,8001,6.099852E+00,6.086299E+00,6.109010E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.512450E+00,1.278197E+03,2.907530E+01,0.000000E+00,270,109
109,162,-1.967587E+03,2.457840E-01,6.135492E+00,2.541190E-01,2.401758E-01,-3.979530E-02,-3.861249E-02,-4.059114E-02,-3.740000E+00,-1.988000E+01,-5.925352E-01,-1.357699E+00,8001,6.106128E+00,6.091094E+00,6.116223E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.516546E+00,1.265666E+03,2.929430E+01,0.000000E+00,271,109
109,163,-1.974374E+03,2.424323E-01,6.141241E+00,2.510018E-01,2.367017E-01,-4.265266E-02,-4.118897E-02,-4.363144E-02,-3.820000E+00,-2.122000E+01,-5.976093E-01,-1.403669E+00,8001,6.113698E+00,6.097022E+00,6.124824E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.521907E+00,1.253214E+03,3.024150E+01,0.000000E+00,272,109
109,164,-1.981004E+03,2.391384E-01,6.148092E+00,2.479383E-01,2.332897E-01,-4.442479E-02,-4.275245E-02,-4.553629E-02,-4.090000E+00,-2.355000E+01,-6.179036E-01,-1.481108E+00,8001,6.122515E+00,6.104082E+00,6.134735E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.528531E+00,1.240950E+03,3.180210E+01,0.000000E+00,273,109
109,165,-1.987492E+03,2.359682E-01,6.155736E+00,2.449682E-01,2.300227E-01,-4.526041E-02,-4.345066E-02,-4.645594E-02,-4.530000E+00,-2.655000E+01,-6.502226E-01,-1.574945E+00,8001,6.132209E+00,6.111953E+00,6.145554E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.536073E+00,1.229077E+03,3.371460E+01,0.000000E+00,274,109
109,166,-1.993861E+03,2.326687E-01,6.163792E+00,2.418298E-01,2.266534E-01,-4.536403E-02,-4.340701E-02,-4.664905E-02,-5.140000E+00,-3.002000E+01,-6.924855E-01,-1.675589E+00,8001,6.142460E+00,6.120245E+00,6.157003E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.544055E+00,1.216281E+03,3.583480E+01,0.000000E+00,275,109
109,167,-2.000117E+03,2.292920E-01,6.172040E+00,2.385650E-01,2.232396E-01,-4.477866E-02,-4.280006E-02,-4.607008E-02,-5.880000E+00,-3.368000E+01,-7.411125E-01,-1.778702E+00,8001,6.152817E+00,6.128737E+00,6.168484E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.552230E+00,1.202768E+03,3.786870E+01,0.000000E+00,276,109
109,168,-2.006278E+03,2.257085E-01,6.180200E+00,2.350160E-01,2.196698E-01,-4.418531E-02,-4.226199E-02,-4.543318E-02,-6.670000E+00,-3.734000E+01,-7.899543E-01,-1.876052E+00,8001,6.163095E+00,6.137136E+00,6.179880E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.560264E+00,1.187735E+03,3.980950E+01,0.000000E+00,277,109
109,169,-2.012354E+03,2.218480E-01,6.188582E+00,2.312140E-01,2.158072E-01,-4.212976E-02,-4.021817E-02,-4.336268E-02,-7.710000E+00,-4.144000E+01,-8.509412E-01,-1.982744E+00,8001,6.173587E+00,6.145774E+00,6.191460E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.568518E+00,1.171331E+03,4.180610E+01,0.000000E+00,278,109
